StateAbr	LibID	LibName	Address	City	Zip	Zip4	County	Phone	WebAddr	PopLSA	TotStaff	TotInc	BookVol	Visits	TotCirc	GPTerms	PITUsr	Long	Lat	CountyPop	LocaleCode	CongDist
IL	IL0454	RIVERDALE PUBLIC LIBRARY DISTRICT                           	208 WEST 144TH STREET              	RIVERDALE           	60827	2733	COOK                	7088413311	www.riverdale.lib.il.us                                                         	15055	9.61	695781	36773	99112	37385	6	5044	-87.62726	41.63344	5294664	21	2
IL	IL0456	ROBERT R. JONES PUBLIC LIBRARY DISTRICT                     	900 FIRST STREET                   	COAL VALLEY         	61240	190	ROCK ISLAND         	3097993047	www.coalval.lib.il.us                                                           	4955	2.73	238906	38108	17740	38934	10	9188	-90.46102	41.44339	146886	41	17
IL	IL0457	ROBINSON PUBLIC LIBRARY DISTRICT                            	606 NORTH JEFFERSON STREET         	ROBINSON            	62454	2665	CRAWFORD            	6185442917	www.robinson.lib.il.us                                                          	16188	7.53	601152	72517	119865	84777	18	15763	-87.738188	39.0103	19555	42	15
IL	IL0458	FLAGG-ROCHELLE PUBLIC LIBRARY DISTRICT                      	619 FOURTH AVENUE                  	ROCHELLE            	61068	1512	OGLE                	8155623431	-3	13370	7.41	535411	51925	67381	44149	6	12595	-89.067828	41.92276	55167	32	16
IL	IL0459	ROCHESTER PUBLIC LIBRARY DISTRICT                           	1 COMMUNITY DRIVE                  	ROCHESTER           	62563	617	SANGAMON            	2174988454	www.rochesterlibrary.org                                                        	7164	4	366234	29083	28771	67439	3	2004	-89.525303	39.7451	194925	22	19
IL	IL0460	ROCK FALLS PUBLIC LIBRARY DISTRICT                          	1007 SEVENTH AVENUE                	ROCK FALLS          	61071	2831	WHITESIDE           	8156263958	www.rockfallslibrary.com                                                        	11844	5.43	263448	36732	66794	60262	11	15004	-89.697577	41.77223	59153	33	17
IL	IL0461	ROCK ISLAND PUBLIC LIBRARY                                  	401 NINETEENTH STREET              	ROCK ISLAND         	61201	8143	ROCK ISLAND         	3097327323	www.ripl.lib.il.us/                                                             	39151	30.63	2241632	217820	275778	390532	16	30147	-90.573214	41.5087	146886	13	17
IL	IL0462	ROCKFORD PUBLIC LIBRARY                                     	215 NORTH WYMAN STREET             	ROCKFORD            	61101	1023	WINNEBAGO           	8159657606	www.rockfordpubliclibrary.org                                                   	150115	97	8287379	507804	1025636	1662408	104	203951	-89.092949	42.27212	300252	12	16
IL	IL0463	ROLLING MEADOWS LIBRARY                                     	3110 MARTIN LANE                   	ROLLING MEADOWS     	60008	2623	COOK                	8472596050	www.rolling-meadows.lib.il.us                                                   	24604	42.59	3389993	164377	228753	369927	27	57676	-88.019338	42.07595	5294664	21	8
IL	IL0464	ROODHOUSE PUBLIC LIBRARY                                    	220 WEST FRANKLIN STREET           	ROODHOUSE           	62082	1412	GREENE              	2175895123	roodhouselibrary.org                                                            	2214	0.63	21700	16055	6912	10042	6	3117	-90.371808	39.48233	13644	33	17
IL	IL0465	ROSELLE PUBLIC LIBRARY DISTRICT                             	40 SOUTH PARK STREET               	ROSELLE             	60172	2020	DUPAGE              	6305291641	www.roselle.lib.il.us                                                           	24579	19.56	1703078	97649	136019	310704	20	40344	-88.076075	41.98324	930528	21	6
IL	IL0466	ROSICLARE MEMORIAL PUBLIC LIBRARY                           	MAIN STREET                        	ROSICLARE           	62982	10	HARDIN              	6182856213	-3	1213	0.93	27700	13542	2800	1930	2	740	-88.362634	37.42595	4381	43	19
IL	IL0467	ROUND LAKE AREA PUBLIC LIBRARY DISTRICT                     	906 HART ROAD                      	ROUND LAKE          	60073	3700	LAKE                	8475467060	www.rlalibrary.org                                                              	36083	30.34	2468675	135841	238472	363618	41	73471	-88.104983	42.35737	712453	22	8
IL	IL0468	ROXANA PUBLIC LIBRARY DISTRICT                              	200 NORTH CENTRAL AVENUE           	ROXANA              	62084	1102	MADISON             	6182546713	www.roxanalibrary.org                                                           	1547	15.6	212174	21859	29750	29347	5	8736	-90.078927	38.84865	268078	23	12
IL	IL0469	ROYALTON PUBLIC LIBRARY DISTRICT                            	305 SOUTH DEAN STREET              	ROYALTON            	62983	460	FRANKLIN            	6189844463	-3	1130	0.53	31700	4300	2218	1403	2	714	-89.115519	37.87813	39488	42	12
IL	IL0470	RUSHVILLE PUBLIC LIBRARY                                    	104 NORTH MONROE STREET            	RUSHVILLE           	62681	1349	SCHUYLER            	2173223030	www.rushville.lib.il.us/library                                                 	3212	1.65	61384	24848	15600	17193	5	5758	-90.56511	40.12073	6916	33	18
IL	IL0471	SAINT CHARLES PUBLIC LIBRARY DISTRICT                       	ONE SOUTH SIXTH AVENUE             	SAINT CHARLES       	60174	2195	KANE                	6305840076	www.stcharleslibrary.org                                                        	47855	65.3	6391423	273897	461916	1363328	48	55208	-88.307583	41.91373	507579	21	14
IL	IL0472	ST. ELMO PUBLIC LIBRARY DISTRICT                            	311 WEST CUMBERLAND ROAD           	SAINT ELMO          	62458	1430	FAYETTE             	6188295544	M                                                                               	9100	5.8	185832	42681	98223	25256	28	7225	-88.851475	39.02	20981	43	19
IL	IL0473	ST. JOSEPH TOWNSHIP-SWEARINGEN MEMORIAL LIBRARY             	201 NORTH THIRD STREET             	SAINT JOSEPH        	61873	259	CHAMPAIGN           	2174692159	www.prairienet.org/sjlibrary                                                    	4611	2.78	118070	27536	13994	40315	0	0	-88.040509	40.1117	193636	32	15
IL	IL0474	BRYAN-BENNETT LIBRARY                                       	217 WEST MAIN STREET               	SALEM               	62881	1599	MARION              	6185487784	www.salembbl.lib.il.us                                                          	7909	4.63	159302	29107	41018	41951	8	5356	-88.946933	38.62706	39505	33	19
IL	IL0475	SALEM TOWNSHIP PUBLIC LIBRARY DISTRICT                      	115 WEST MAIN STREET               	YATES CITY          	61572	19	KNOX                	3093581678	server.elmnet.net/~salemlib/                                                    	1216	1.01	37889	11459	2717	2918	2	440	-90.014901	40.7786	51857	32	18
IL	IL0476	SANDWICH DISTRICT LIBRARY                                   	107 EAST CENTER STREET             	SANDWICH            	60548	1692	DEKALB              	8157868308	www.sandwich.lib.il.us                                                          	7401	4.76	377480	31904	46100	52404	10	14756	-88.620417	41.64586	106321	32	14
IL	IL0477	SAVANNA PUBLIC LIBRARY DISTRICT                             	326 THIRD STREET                   	SAVANNA             	61074	1620	CARROLL             	8152733714	-3	4353	2.54	135907	15382	22563	10790	6	3406	-90.155249	42.09386	15841	32	16
IL	IL0479	SCHAUMBURG TOWNSHIP DISTRICT LIBRARY                        	130 SOUTH ROSELLE ROAD             	SCHAUMBURG          	60193	1647	COOK                	8479854000	www.stdl.org                                                                    	129839	177.74	13575925	527070	1231529	2485254	104	304236	-88.080029	42.02522	5294664	13	8
IL	IL0480	SCHILLER PARK PUBLIC LIBRARY                                	4200 OLD RIVER ROAD                	SCHILLER PARK       	60176	1630	COOK                	8476780433	www.schillerparklibrary.org                                                     	11850	10.6	834020	84738	211589	88375	10	15629	-87.860692	41.95569	5294664	21	5
IL	IL0481	SCHMALING MEMORIAL PUBLIC LIBRARY DISTRICT                  	501 TENTH AVENUE                   	FULTON              	61252	125	WHITESIDE           	8155892045	schmaling.lib.il.us                                                             	4602	2.01	86255	19698	7273	17741	5	1720	-90.164426	41.86716	59153	32	16
IL	IL0482	SELBY TOWNSHIP LIBRARY DISTRICT                             	101 DEPOT STREET                   	DEPUE               	61322	49	BUREAU              	8154472660	-3	2489	0.81	58851	15782	10800	5744	4	1731	-89.308065	41.32421	34933	42	11
IL	IL0483	SENECA PUBLIC LIBRARY DISTRICT                              	210 NORTH MAIN STREET              	SENECA              	61360	9318	LA SALLE            	8153576566	www.senecalibrary.org                                                           	4109	6.16	684701	57227	23890	50242	9	5136	-88.610008	41.31425	112474	32	11
IL	IL0484	SESSER PUBLIC LIBRARY                                       	303 WEST FRANKLIN STREET           	SESSER              	62884	538	FRANKLIN            	6186256566	-3	2128	0.58	19689	9398	6760	4031	2	2808	-89.056053	38.09171	39488	42	12
IL	IL0485	FLEWELLIN MEMORIAL LIBRARY                                  	108 WEST COMANCHE                  	SHABBONA            	60550	190	DEKALB              	8158242079	www.shabbonalibrary.com/                                                        	920	0.68	26667	33458	14110	27400	2	155	-88.872522	41.76802	106321	42	14
IL	IL0486	SHAWNEETOWN PUBLIC LIBRARY                                  	320 NORTH LINCOLN BOULEVARD        	SHAWNEETOWN         	62984	972	GALLATIN            	6182693761	Shawneelink.net                                                                 	1410	0.65	14690	19072	4259	3878	2	1060	-88.17104	37.70105	5982	43	19
IL	IL0487	SHEFFIELD PUBLIC LIBRARY                                    	136 EAST COOK STREET               	SHEFFIELD           	61361	608	BUREAU              	8154542628	www.sheffield.lib.il.us/                                                        	946	1.31	33644	13368	3738	2377	3	2000	-89.736779	41.35646	34933	43	11
IL	IL0488	SHELBYVILLE PUBLIC LIBRARY                                  	154 NORTH BROADWAY STREET          	SHELBYVILLE         	62565	1675	SHELBY              	2177744432	shelbyville.lib.il.us                                                           	4971	3	247785	31192	36473	51933	13	10694	-88.793726	39.40791	21748	32	19
IL	IL0489	SHELDON PUBLIC LIBRARY DISTRICT                             	125 NORTH FIFTH STREET             	SHELDON             	60966	370	IROQUOIS            	8154293521	-3	2082	0.91	62835	15034	6410	4121	4	2475	-87.562396	40.77052	30285	42	15
IL	IL0490	SHERRARD PUBLIC LIBRARY DISTRICT                            	200 FIFTH AVENUE                   	SHERRARD            	61281	345	MERCER              	3095932178	www.sherrardlibrary.org                                                         	7288	3.08	249774	23054	14618	18740	6	9360	-90.507287	41.31995	16481	42	17
IL	IL0491	SHOREWOOD-TROY PUBLIC LIBRARY DISTRICT                      	650 DEERWOOD DRIVE                 	SHOREWOOD           	60404	8666	WILL                	8157251715	www.shorewood.lib.il.us                                                         	18332	17.7	687700	53080	59667	71636	23	10500	-88.205637	41.52392	681097	21	11
IL	IL0492	SIDELL DISTRICT LIBRARY                                     	101 EAST MARKET STREET             	SIDELL              	61876	19	VERMILION           	2172889031	-3	2445	1.53	75820	12245	3891	7656	1	1240	-87.822592	39.91034	80680	42	15
IL	IL0493	SIDNEY COMMUNITY LIBRARY                                    	221 SOUTH DAVID STREET             	SIDNEY              	61877	395	CHAMPAIGN           	2176882332	www.sidneylibrary.webs.com                                                      	1056	0.38	22117	7616	6204	5766	2	635	-88.07332	40.0244	193636	42	15
IL	IL0494	SILVIS PUBLIC LIBRARY                                       	105 EIGHTH STREET                  	SILVIS              	61282	1146	ROCK ISLAND         	3097553393	silvis.lib.il.us/                                                               	7269	5.11	231684	34868	53459	34745	6	9525	-90.416961	41.51226	146886	21	17
IL	IL0495	SKOKIE PUBLIC LIBRARY                                       	5215 OAKTON STREET                 	SKOKIE              	60077	3634	COOK                	8476737774	www.skokielibrary.info                                                          	63348	112.23	10005131	448201	730471	1611470	116	114443	-87.757922	42.02632	5294664	13	9
IL	IL0496	SOMONAUK PUBLIC LIBRARY DISTRICT                            	115 EAST DEKALB STREET             	SOMONAUK            	60552	307	DEKALB              	8154982440	www.somonauklibrary.org                                                         	8401	3.48	809099	25398	36814	59336	6	12822	-88.682256	41.63281	106321	32	14
IL	IL0497	SOUTH BELOIT PUBLIC LIBRARY                                 	630 BLACKHAWK BOULEVARD            	SOUTH BELOIT        	61080	1919	WINNEBAGO           	8153892495	-3	5397	3.2	213601	18663	18723	16709	8	8209	-89.039117	42.48842	300252	23	16
IL	IL0498	SOUTH COUNTY PUBLIC LIBRARY DISTRICT                        	106 WEST MAIN STREET               	BRUSSELS            	62013	93	CALHOUN             	6188832522	-3	1298	0.26	21067	17451	6500	3883	3	2000	-90.588041	38.94951	5101	42	17
IL	IL0499	SOUTH HOLLAND PUBLIC LIBRARY                                	16250 WAUSAU AVENUE                	SOUTH HOLLAND       	60473	2152	COOK                	7083315262	www.southhollandlibrary.org                                                     	22147	18.86	1274946	106558	123828	132387	29	41000	-87.61004	41.59974	5294664	21	2
IL	IL0500	SOUTH PEKIN LIBRARY                                         	208 MAIN STREET                    	SOUTH PEKIN         	61564	7516	TAZEWELL            	3093482446	-3	1162	1	54418	12147	7256	10594	4	1912	-89.65567	40.49338	131524	22	18
IL	IL0501	SPARTA PUBLIC LIBRARY                                       	211 WEST BROADWAY                  	SPARTA              	62286	1634	RANDOLPH            	6184435014	www.sparta.lib.il.us                                                            	4486	4.33	119865	27344	35000	39500	7	15750	-89.704142	38.1226	32641	32	12
IL	IL0502	SPOON RIVER LIBRARY DISTRICT                                	201 SOUTH THIRD STREET             	CUBA                	61427	140	FULTON              	3097855496	www.cubaspoonriverlibrary.com                                                   	3250	2	131605	23810	34764	8896	4	6143	-90.195766	40.49211	36719	42	17
IL	IL0503	RICHARD A. MAUTINO MEMORIAL LIBRARY                         	215 EAST CLEVELAND STREET          	SPRING VALLEY       	61362	2135	BUREAU              	8156634741	-3	5398	2.85	124801	34207	43727	38388	10	9984	-89.197765	41.32664	34933	33	18
IL	IL0504	LINCOLN LIBRARY                                             	326 SOUTH SEVENTH STREET           	SPRINGFIELD         	62701	1621	SANGAMON            	2177534900	www.lincolnlibrary.info                                                         	111454	59.92	4694342	397929	236817	671867	56	69602	-89.64645	39.79907	194925	12	18
IL	IL0506	ALLIN TOWNSHIP LIBRARY                                      	116 WEST MAIN STREET               	STANFORD            	61774	258	MCLEAN              	3093794631	-3	1047	0.78	29943	7704	4168	2634	3	1390	-89.218334	40.43471	165298	42	11
IL	IL0507	STAUNTON PUBLIC LIBRARY                                     	306 WEST MAIN STREET               	STAUNTON            	62088	1402	MACOUPIN            	6186353852	-3	5030	4.9	64360	22890	25439	29264	5	6576	-89.790285	39.01208	48138	32	17
IL	IL0508	STEELEVILLE AREA PUBLIC LIBRARY DISTRICT                    	625 SOUTH SPARTA STREET            	STEELEVILLE         	62288	2147	RANDOLPH            	6189659732	-3	4989	2.11	86621	21227	15946	8224	10	4500	-89.658669	38.00302	32641	32	12
IL	IL0509	STEGER-SOUTH CHICAGO HEIGHTS PUBLIC LIBRARY DISTRICT        	54 EAST 31ST STREET                	STEGER              	60475	1136	COOK                	7087555040	www.ssch.lib.il.us                                                              	13652	7.35	419686	45952	35000	38040	7	7152	-87.633861	41.47521	5294664	21	2
IL	IL0510	STERLING PUBLIC LIBRARY                                     	102 WEST THIRD STREET              	STERLING            	61081	3505	WHITESIDE           	8156251370	www.youseemore.com/sterling                                                     	15594	14.4	641708	54371	115180	244458	4	14103	-89.69767	41.78807	59153	33	17
IL	IL0511	STICKNEY-FOREST VIEW PUBLIC LIBRARY DISTRICT                	6800 WEST 43RD STREET              	STICKNEY            	60402	4400	COOK                	7087491050	www.sfvpld.org                                                                  	6926	12.88	1156480	62881	40806	39882	16	13032	-87.792316	41.81415	5294664	21	3
IL	IL0512	JULIA HULL DISTRICT LIBRARY                                 	100 LIBRARY LANE                   	STILLMAN VALLEY     	61084	8999	OGLE                	8156458611	www.juliahull.org                                                               	7908	4.1	218778	25631	19494	39079	14	5831	-89.181688	42.1009	55167	42	16
IL	IL0513	STOCKTON TOWNSHIP PUBLIC LIBRARY                            	140 WEST BENTON AVENUE             	STOCKTON            	61085	1312	JO DAVIESS          	8159472030	www.stocktonlibrary.org/                                                        	2555	1.2	71414	18940	7698	12850	3	1237	-90.00754	42.35089	22188	42	16
IL	IL0514	STONINGTON TOWNSHIP PUBLIC LIBRARY                          	500 EAST NORTH STREET              	STONINGTON          	62567	9700	CHRISTIAN           	2173253512	www.stonington.lib.il.us/                                                       	1280	0.98	35098	10014	13416	10313	2	46	-89.183608	39.64054	34501	42	19
IL	IL0515	STREATOR PUBLIC LIBRARY                                     	130 SOUTH PARK STREET              	STREATOR            	61364	2985	LA SALLE            	8156722729	-3	14190	4.3	328632	43863	55000	41587	4	10000	-88.834177	41.12045	112474	33	11
IL	IL0516	SUGAR GROVE PUBLIC LIBRARY DISTRICT                         	54 SNOW STREET                     	SUGAR GROVE         	60554	1049	KANE                	6304664686	www.sugargrove.lib.il.us                                                        	15476	5.9	485889	39640	93396	82278	2	1173	-88.445075	41.7612	507579	21	14
IL	IL0517	ELIZABETH TITUS MEMORIAL LIBRARY                            	2 WEST WATER STREET                	SULLIVAN            	61951	1939	MOULTRIE            	2177287221	www.sullivanil.us/library.html                                                  	4326	4.3	191368	45848	50934	71085	7	9210	-88.607527	39.5971	14374	32	15
IL	IL0519	SYCAMORE PUBLIC LIBRARY                                     	103 EAST STATE STREET              	SYCAMORE            	60178	1440	DEKALB              	8158952500	www.sycamorelibrary.org                                                         	14866	12.7	888352	59051	129776	221571	12	26508	-88.684866	41.98858	106321	23	14
IL	IL0520	TALCOTT FREE LIBRARY DISTRICT                               	101 EAST MAIN STREET               	ROCKTON             	61072	2519	WINNEBAGO           	8156247511	talcottfreelibrary.com                                                          	13534	7.88	444064	56027	83223	110681	10	8000	-89.07233	42.45255	300252	23	16
IL	IL0521	TAYLORVILLE PUBLIC LIBRARY                                  	121 WEST VINE STREET               	TAYLORVILLE         	62568	1950	CHRISTIAN           	2178244736	www.taylorville.lib.il.us                                                       	11427	5.69	253882	39928	92532	62716	6	6256	-89.295271	39.55032	34501	32	19
IL	IL0522	YORK TOWNSHIP PUBLIC LIBRARY                                	1005 WEST MAIN STREET              	THOMSON             	61285	8502	CARROLL             	8152592480	home.grics.net/~thomsonlib/                                                     	1801	1.47	54208	16601	3475	16620	6	2322	-90.102836	41.95868	15841	42	16
IL	IL0523	THORNTON PUBLIC LIBRARY                                     	115 EAST MARGARET STREET           	THORNTON            	60476	1262	COOK                	7088772579	-3	2582	2.05	115480	23895	15317	10540	3	1599	-87.611912	41.56838	5294664	21	2
IL	IL0524	THREE RIVERS PUBLIC LIBRARY DISTRICT                        	25207 WEST CHANNON DRIVE           	CHANNAHON           	60410	300	WILL                	8154676200	www.three-rivers-library.org                                                    	17189	11.63	949422	91083	65400	191764	18	11004	-88.224671	41.43408	681097	21	11
IL	IL0525	TINLEY PARK PUBLIC LIBRARY                                  	7851 TIMBER DRIVE                  	TINLEY PARK         	60477	5387	COOK                	7085320160	www.tplibrary.org                                                               	58332	19.58	4103359	165518	373237	598065	68	62702	-87.80844	41.56362	5294664	21	13
IL	IL0526	TISKILWA PUBLIC LIBRARY                                     	119 EAST MAIN STREET               	TISKILWA            	61368	150	BUREAU              	8156464511	tisklib.org                                                                     	1567	1.15	79976	12068	11500	7312	2	960	-89.50681	41.29227	34933	42	11
IL	IL0527	SUMPTER TOWNSHIP LIBRARY                                    	408 COURTHOUSE SQUARE              	TOLEDO              	62468	67	CUMBERLAND          	2178492072	-3	1967	1.13	40178	28494	4826	16096	2	711	-88.241386	39.2843	10846	43	15
IL	IL0528	TOLONO PUBLIC LIBRARY DISTRICT                              	111 EAST MAIN STREET               	TOLONO              	61880	759	CHAMPAIGN           	2174855558	www.tolonolibrary.org                                                           	9260	5.1	256908	35210	52000	94319	6	8516	-88.260354	39.98547	193636	41	15
IL	IL0529	TOLUCA PUBLIC LIBRARY DISTRICT                              	102 NORTH MAIN STREET              	TOLUCA              	61369	526	MARSHALL            	8154522211	-3	1339	0.66	25698	11387	2036	4465	1	89	-89.134012	41.002	12670	42	18
IL	IL0530	TOULON PUBLIC LIBRARY DISTRICT                              	306 WEST JEFFERSON STREET          	TOULON              	61483	9652	STARK               	3092865791	www.toulonpld.org                                                               	2886	3.77	142646	20261	14976	20214	5	1482	-89.861174	41.09286	6135	42	18
IL	IL0531	TOWANDA DISTRICT LIBRARY                                    	301 SOUTH TAYLOR STREET            	TOWANDA             	61776	7582	MCLEAN              	3097282176	towandalibrary.org                                                              	1989	2.05	102838	17513	10472	17012	6	1613	-88.894766	40.56315	165298	41	15
IL	IL0532	TREMONT DISTRICT LIBRARY                                    	215 SOUTH SAMPSON STREET           	TREMONT             	61568	123	TAZEWELL            	3099255432	www.tremont.lib.il.us/library                                                   	4705	3.91	243343	22745	31304	74906	5	1770	-89.491139	40.52585	131524	41	18
IL	IL0533	TRENTON PUBLIC LIBRARY                                      	118 EAST INDIANA STREET            	TRENTON             	62293	1628	CLINTON             	6182247662	M                                                                               	2610	1.2	59442	30128	11691	14892	3	1499	-89.680855	38.60309	36711	31	19
IL	IL0534	TRI-TOWNSHIP PUBLIC LIBRARY DISTRICT                        	209 SOUTH MAIN STREET              	TROY                	62294	1429	MADISON             	6186672133	www.troylibrary.org                                                             	11464	6.86	447217	21448	79478	84378	12	15779	-89.883526	38.72756	268078	21	19
IL	IL0535	TUSCOLA PUBLIC LIBRARY                                      	112 EAST SALE STREET               	TUSCOLA             	61953	1438	DOUGLAS             	2172533812	www.tuscola.lib.il.us                                                           	4448	2.45	122053	16808	33228	40627	6	11232	-88.287473	39.79986	19448	32	15
IL	IL0536	COLONA DISTRICT PUBLIC LIBRARY                              	911 FIRST STREET                   	COLONA              	61241	9750	HENRY               	3097920548	www.colonalibrary.com                                                           	6699	4.42	177936	18295	25889	41708	10	11029	-90.358113	41.47055	49569	21	17
IL	IL0537	UNIVERSITY PARK PUBLIC LIBRARY DISTRICT                     	1100 BLACKHAWK DRIVE               	UNIVERSITY PARK     	60466	3226	WILL                	7085342580	www.universityparkpubliclibrary.org                                             	6662	6.14	346120	32340	31340	14034	10	12276	-87.680412	41.43113	681097	21	2
IL	IL0538	URBANA FREE LIBRARY                                         	210 WEST GREEN STREET              	URBANA              	61801	5326	CHAMPAIGN           	2173674057	urbanafreelibrary.org                                                           	37362	44.18	2910787	246444	469380	806707	35	88593	-88.209711	40.1107	193636	13	15
IL	IL0539	UTICA PUBLIC LIBRARY DISTRICT                               	MILL AND GROVE STREETS             	UTICA               	61373	367	LA SALLE            	8156674509	-3	2589	2.56	103880	48842	14144	86148	7	6870	-89.009404	41.34214	112474	42	11
IL	IL0540	VALLEY DISTRICT LIBRARY                                     	515 CARTER STREET                  	FAIRVIEW            	61432	200	FULTON              	3097782240	-3	708	0.6	26271	4718	2371	2000	2	404	-90.164325	40.63332	36719	42	17
IL	IL0541	VALMEYER PUBLIC LIBRARY DISTRICT                            	300 SOUTH CEDAR BLUFF DRIVE        	VALMEYER            	62295	3133	MONROE              	6189352626	valmeyerk12.org                                                                 	2424	2.5	56599	28467	31868	19074	10	4291	-90.279333	38.31063	32804	42	12
IL	IL0542	EVANS PUBLIC LIBRARY DISTRICT                               	215 SOUTH FIFTH STREET             	VANDALIA            	62471	2703	FAYETTE             	6182832824	www.epl.lib.il.us                                                               	11791	6.48	349315	32794	133112	85693	11	12232	-89.096138	38.96046	20981	33	19
IL	IL0543	VENICE PUBLIC LIBRARY                                       	325 BROADWAY AVENUE                	VENICE              	62090	159	MADISON             	6188771330	-3	2600	1.65	123438	9423	4619	151	7	2901	-90.171054	38.67169	268078	21	12
IL	IL0544	VERMONT PUBLIC LIBRARY                                      	EAST 4TH AND MAIN STREETS          	VERMONT             	61484	199	FULTON              	3097846291	-3	782	0.63	15926	4742	3397	1354	3	1563	-90.427745	40.29419	36719	43	17
IL	IL0545	VERNON AREA PUBLIC LIBRARY DISTRICT                         	300 OLDE HALF DAY ROAD             	LINCOLNSHIRE        	60069	2927	LAKE                	8476343650	www.vapld.info                                                                  	41107	72.48	6174027	229608	340000	918590	65	62590	-87.935987	42.19813	712453	21	10
IL	IL0546	VICTORIA PUBLIC LIBRARY DISTRICT                            	227 EAST MAIN STREET               	VICTORIA            	61485	216	KNOX                	3098792295	-3	865	0.85	20987	13378	5724	10348	2	475	-90.09955	41.03344	51857	42	18
IL	IL0547	VIENNA CARNEGIE PUBLIC LIBRARY                              	401 POPLAR STREET                  	VIENNA              	62995	616	JOHNSON             	6186585051	-3	1234	0.5	24157	9420	7020	7831	5	2167	-88.896128	37.414	13731	42	19
IL	IL0548	CAMARGO TOWNSHIP DISTRICT LIBRARY                           	14 NORTH MAIN STREET               	VILLA GROVE         	61956	1517	DOUGLAS             	2178325211	-3	4034	3.35	108778	18674	31216	45212	5	11989	-88.161574	39.86319	19448	42	15
IL	IL0549	VILLA PARK PUBLIC LIBRARY                                   	305 SOUTH ARDMORE AVENUE           	VILLA PARK          	60181	2663	DUPAGE              	6308341164	www.villapark.lib.il.us                                                         	22552	26.79	1997501	127488	234428	282641	14	3723	-87.978988	41.88451	930528	21	6
IL	IL0550	VIOLA PUBLIC LIBRARY DISTRICT                               	1705 FOURTEENTH STREET             	VIOLA               	61486	479	MERCER              	3095962620	M                                                                               	2307	1.18	76788	10542	13539	15280	7	3041	-90.585671	41.20285	16481	42	17
IL	IL0551	GRAND PRAIRIE OF THE WEST PUBLIC LIBRARY DISTRICT           	142 WEST JACKSON STREET            	VIRDEN              	62690	1257	MACOUPIN            	2179653015	www.lcls.org                                                                    	5229	2.33	109992	20001	16899	12541	6	4123	-89.768529	39.5018	48138	32	17
IL	IL0552	VIRGINIA MEMORIAL PUBLIC LIBRARY                            	100 NORTH MAIN STREET              	VIRGINIA            	62691	1364	CASS                	2174523846	www.casscomm.com/~vmpl/                                                         	1728	1.43	63727	15675	14672	25519	3	651	-90.209776	39.95068	13574	43	18
IL	IL0553	WALNUT PUBLIC LIBRARY DISTRICT                              	101 HEATON                         	WALNUT              	61376	728	BUREAU              	8153792159	www.palsnet.info/members/building.asp?deliverycode=WALG                         	1461	2.13	62279	25402	7370	46777	8	3707	-89.597317	41.55864	34933	43	11
IL	IL0554	WARREN TOWNSHIP PUBLIC LIBRARY                              	210 BURNETT AVENUE                 	WARREN              	61087	427	JO DAVIESS          	8157452076	-3	1675	1.16	73594	13533	8204	15078	6	2156	-89.987851	42.49602	22188	43	16
IL	IL0555	WARREN COUNTY PUBLIC LIBRARY DISTRICT                       	62 PUBLIC SQUARE                   	MONMOUTH            	61462	1756	WARREN              	3097343166	www.wcplibrary.org                                                              	18735	8.73	682941	83595	222696	256183	19	23880	-90.648103	40.91227	17541	42	17
IL	IL0556	WARREN-NEWPORT PUBLIC LIBRARY DISTRICT                      	224 NORTH O'PLAINE ROAD            	GURNEE              	60031	2606	LAKE                	8472445150	www.wnpl.info                                                                   	58237	58.84	5428830	220791	433291	1328122	41	55477	-87.9145	42.36285	712453	21	8
IL	IL0557	WARRENVILLE PUBLIC LIBRARY DISTRICT                         	28W751 STAFFORD PLACE              	WARRENVILLE         	60555	3002	DUPAGE              	6303931171	www.warrenville.com                                                             	13363	15.03	1125961	110061	147600	222918	22	40723	-88.184094	41.82281	930528	21	13
IL	IL0558	WARSAW PUBLIC LIBRARY                                       	1025 WEBSTER STREET                	WARSAW              	62379	1454	HANCOCK             	2172563417	www.warsawlib.org                                                               	1793	1.5	43560	16668	12526	30284	9	4522	-91.429978	40.35592	18691	41	17
IL	IL0559	WASHINGTON DISTRICT LIBRARY                                 	380 NORTH WILMOR ROAD              	WASHINGTON          	61571	1252	TAZEWELL            	3094442241	www.washington.lib.il.us                                                        	20957	13.48	809503	53058	160810	188866	16	11101	-89.421634	40.7061	131524	22	18
IL	IL0560	MORRISON-TALBOTT LIBRARY                                    	215 PARK STREET                    	WATERLOO            	62298	1305	MONROE              	6189396232	www.waterloolibrary.org                                                         	8945	5.26	366369	36417	72384	83522	8	15614	-90.151441	38.33274	32804	31	12
IL	IL0561	CLINTON TOWNSHIP PUBLIC LIBRARY                             	110 SOUTH ELM STREET               	WATERMAN            	60556	299	DEKALB              	8152643339	waterman.lib.il.us                                                              	1663	1.71	92919	10067	7826	11746	3	1119	-88.773816	41.76898	106321	42	14
IL	IL0562	WATSEKA PUBLIC LIBRARY                                      	201 SOUTH 4TH STREET               	WATSEKA             	60970	1656	IROQUOIS            	8154324544	www.watsekalibrary.org                                                          	5670	4.51	248211	32927	55725	57673	7	11425	-87.732794	40.77501	30285	32	15
