StateAbr,LibID,title,Address,City,Zip,Zip4,County,Phone,WebAddr,RelCode,LegBasis,PopLSA,CentralLib,BranchLib,BookMob,Master,Librarians,OtherPaid,TotStaff,LocGvt,StGvt,FedGvt,OtherInc,TotInc,PrintExp,ElecExp,OthMaterial,TotCollExp,TotalExp,BookVol,Ebook,Audio,Video,HrsOpen,Visits,RefTran,RegBor,TotCirc,KidCirc,TotProg,KidProg,TotAtten,KidAtten,GPTerms,PITUsr,Long,Lat,CountyPop,LocaleCode,CongDist
WI,WI0151,KEWAUNEE PUBLIC LIBRARY,822 JUNEAU ST.,KEWAUNEE,54216,1200,KEWAUNEE,9203885015,www.nfls.lib.wi.us/kew,CI,CI2,7602,1,0,0,0,4.2,0.25,4.45,216449,2157,0,6318,224924,32784,0,10609,43393,216869,29832,13261,5297,3315,2704,54771,9702,3053,53534,14322,193,135,2200,1734,8,11368,-87.5059,44.45379,20388,42,8
WI,WI0152,KIEL PUBLIC LIBRARY,511 THIRD ST.,KIEL,53042,1408,MANITOWOC,9208947122,www.kiel.lib.wi.us,CI,CI2,7843,1,0,0,1,1,3.48,4.48,261269,110,837,2569,264785,29844,0,3542,33386,264785,36467,13064,4887,2507,2440,40017,7857,4177,79984,32413,199,174,7326,6928,7,10738,-88.032527,43.9116,80641,32,6
WI,WI0153,KIMBERLY--LITTLE CHUTE PUBLIC LIBRARY,515 W. KIMBERLY AVE.,KIMBERLY,54136,1335,OUTAGAMIE,9207887515,www.kimlit.org,MJ,CI2,26808,0,2,0,1,2,9.85,11.85,688404,0,0,22779,711183,61491,1979,30625,94095,716032,104034,13261,7994,6934,5564,131424,17337,13552,301443,125625,230,201,5787,5458,12,15796,-88.340225,44.27201,174993,22,6
WI,WI0154,MILL POND PUBLIC LIBRARY,140 N. SOUTH ST.,KINGSTON,53939,98,GREEN LAKE,9203943281,www.millpondlibrary.org,CI,CI2,2020,1,0,0,0,0.93,0.1,1.03,30511,0,0,15284,45795,10656,0,1423,12079,50417,8141,11266,3981,2253,1248,15414,4989,575,28696,12586,18,7,320,207,4,3701,-89.136866,43.68409,18566,43,6
WI,WI0155,KOHLER PUBLIC LIBRARY,333 UPPER ROAD,KOHLER,53044,1545,SHEBOYGAN,9204592923,www.kohler.lib.wi.us,CI,CI2,3425,1,0,0,0,1,1.25,2.25,191263,0,669,0,191932,31772,0,7220,38992,191932,40672,10382,3380,5111,3154,42000,62,2332,58038,26118,34,30,1140,1120,6,1530,-87.78491,43.7406,114561,23,6
WI,WI0157,MADELINE ISLAND PUBLIC LIBRARY,1 LIBRARY ST.,LA POINTE,54850,65,ASHLAND,7157473662,madisland.wislib.org,CI,CI2,287,1,0,0,0,1.5,0.08,1.58,102019,2497,305,0,104821,6012,0,232,6244,104853,10256,11545,2575,2018,1660,7488,400,874,8344,2377,131,58,1360,769,14,6240,-90.686574,46.81246,16295,43,7
WI,WI0158,BEN GUTHRIE--LAC DU FLAMBEAU PUBLIC LIBRARY,622 PEACE PIPE ROAD,LAC DU FLAMBEAU,54538,368,VILAS,7155887001,www.nwls.wislib.org/about/liblf.htm,NL,CI2,3314,1,0,0,0,1,1.5,2.5,138065,0,5705,0,143770,6260,0,240,6500,143771,17100,11545,2296,50,1872,3504,1112,0,24573,13162,80,40,800,400,5,1955,-89.892911,45.97,21919,43,8
WI,WI0159,LA CROSSE PUBLIC LIBRARY,800 MAIN ST.,LA CROSSE,54601,4122,LA CROSSE,6087897100,www.lacrosselibrary.org,CI,CI1,51840,1,2,0,11,25,39.88,64.88,4440671,137000,5506,329894,4913071,317238,45862,161998,525098,4981359,215054,8747,28663,19038,8008,700646,120200,150458,1143843,400485,1253,1177,33840,31506,99,126531,-91.245191,43.81165,112627,13,3
WI,WI0160,RUSK COUNTY COMMUNITY LIBRARY,418 CORBETT AVE. W.,LADYSMITH,54848,1708,RUSK,7155322604,www.ladysmithpl.org,CC,CO2,12978,1,0,0,1,4.88,0.95,5.83,432924,2866,0,17875,453665,26515,0,4024,30539,401675,37426,4723,6549,4379,2444,105944,11907,5410,129035,35651,67,60,2409,1965,6,8257,-91.105017,45.46134,14389,32,7
WI,WI0161,LAWTON MEMORIAL LIBRARY,118 N. BIRD ST.,LA FARGE,54639,38,VERNON,6086252015,www.lafargelibrary.org,CI,CI2,2175,1,0,0,0,1.13,0.15,1.28,50581,2300,2344,5325,60550,7154,0,2291,9445,57551,10335,8396,3778,1312,1560,12400,3200,873,19439,4524,119,99,836,670,4,2488,-90.63757,43.57459,29090,43,3
WI,WI0162,LAKE GENEVA PUBLIC LIBRARY,918 W. MAIN ST.,LAKE GENEVA,53147,1899,WALWORTH,2622495299,www.lakegeneva.lib.wi.us,CI,CI2,18064,1,0,0,2,3,8,11,622811,1359,750,21983,646903,80945,0,14320,95265,636015,47843,8805,7310,2264,2964,96460,29952,12153,131335,42502,240,204,6199,5148,9,17007,-88.437424,42.59177,100749,32,1
WI,WI0163,L.D. FARGO PUBLIC LIBRARY,120 E. MADISON ST.,LAKE MILLS,53551,1644,JEFFERSON,9206482166,www.lakemills.lib.wi.us,CI,CI2,9534,1,0,0,1,1,4.18,5.18,309800,300,1250,17837,329187,33058,0,6297,39355,328296,37031,8825,5653,3142,3328,40000,600,8524,107918,53010,196,155,5525,5225,4,10501,-88.910975,43.08066,80792,32,2
WI,WI0165,SCHREINER MEMORIAL LIBRARY,113 W. ELM ST.,LANCASTER,53813,1202,GRANT,6087237304,www.swls.org/member.la.html,CI,CI2,7809,1,1,0,1,3.83,0.35,4.18,248099,0,386,25512,273997,40261,0,12682,52943,271633,32531,0,5389,2048,3587,38546,3347,4139,67925,37571,237,221,5013,4897,9,9430,-90.711308,42.84993,49238,32,3
WI,WI0166,LAND O' LAKES PUBLIC LIBRARY,4242 CO. HWY. B,LAND O' LAKES,54540,450,VILAS,7155476006,landolakeslibrary.com,CI,CI2,955,1,0,0,0,0.93,1.3,2.23,94567,2925,857,25705,124054,12367,0,1958,14325,123698,18898,11545,3541,1735,1716,28109,3003,1833,22211,4825,62,61,1604,1543,6,5183,-89.210442,46.1609,21919,43,1
WI,WI0167,EDITH EVANS COMMUNITY LIBRARY,5216 FOREST AVE.,LAONA,54541,127,FOREST,7156744751,wvls.lib.wi.us/laonapl/,CI,CI2,2374,1,0,0,0,0.93,0.13,1.06,53153,0,500,0,53653,8209,0,1206,9415,52964,15419,8805,3673,1800,1864,8555,2000,757,12450,2702,4,4,150,150,3,2300,-88.669428,45.56145,9846,43,8
WI,WI0168,LA VALLE PUBLIC LIBRARY,101 W. MAIN ST.,LA VALLE,53941,7,SAUK,6089858383,www.scls.lib.wi.us/lav,CI,CI2,464,1,0,0,0,0.4,0,0.4,20464,194,0,1000,21658,4159,68,0,4227,15750,5066,8370,3975,936,345,1050,40,313,2522,570,0,0,0,0,3,445,-90.130119,43.58221,59013,42,3
WI,WI0169,LENA PUBLIC LIBRARY,200 E. MAIN ST.,LENA,54139,179,OCONTO,9208295335,www.nfls.lib.wi.us/len/,CI,CI2,2242,1,0,0,0,1.28,0,1.28,40873,1295,560,3452,46180,4967,0,754,5721,48271,7836,13261,3900,1859,1456,17500,250,750,22300,6254,8,5,1142,982,4,5200,-88.045277,44.9508,37529,42,8
WI,WI0170,ALLEN-DIETZMAN PUBLIC LIBRARY,220 W. BARBER AVE.,LIVINGSTON,53554,216,GRANT,6089436801,www.swls.org/member.li.html,CI,CI2,821,1,0,0,0,0.55,0.05,0.6,26188,0,0,1585,27773,3478,0,2649,6127,29656,5816,0,3855,831,1132,6044,521,310,5567,2556,44,43,868,840,4,2236,-90.43018,42.9012,49238,42,3
WI,WI0172,LOMIRA PUBLIC LIBRARY,1038 MAIN ST.,LOMIRA,53048,1108,DODGE,9202694115,www.lomira.lib.wi.us,CI,CI2,2898,1,0,0,0,1.25,0,1.25,69031,451,500,13056,83038,20849,7764,6435,35048,74495,21322,8825,4294,1921,1490,4731,2247,1492,18981,7096,18,15,456,442,3,3212,-88.445909,43.5916,87912,42,6
WI,WI0173,LONE ROCK COMMUNITY LIBRARY,234 N. BROADWAY,LONE ROCK,53556,5,RICHLAND,6085832034,www.swls.org/member.lr.html,CI,CI2,1189,1,0,0,0,1.43,0,1.43,36717,0,386,0,37103,2835,0,219,3054,32678,6973,0,4211,1046,1612,5000,50,1088,5416,1589,38,38,180,180,6,4500,-90.197358,43.18524,17982,43,3
WI,WI0174,LOYAL PUBLIC LIBRARY,214 N. MAIN ST.,LOYAL,54446,337,CLARK,7152558189,wvls.lib.wi.us/loyalpl,CI,CI2,3847,1,0,0,0,0.95,0.8,1.75,77347,0,486,2590,80423,16333,0,2465,18798,86577,20193,8805,4108,1486,1768,32660,850,1585,34108,14685,83,80,1225,1115,6,5050,-90.495792,44.736,33553,43,3
WI,WI0175,LUCK PUBLIC LIBRARY,301 S. MAIN ST.,LUCK,54853,500,POLK,7154722770,www.luckpubliclibrary.org/,CI,CI2,3257,1,0,0,0,0.9,0.63,1.53,82050,0,0,2770,84820,5828,0,1913,7741,83263,10127,4723,4572,1007,1664,16012,6004,1837,32381,10415,343,312,1735,1206,4,2487,-92.482431,45.57363,44270,43,7
WI,WI0176,MADISON PUBLIC LIBRARY,201 W. MIFFLIN ST.,MADISON,53703,2597,DANE,6082666363,www.madisonpubliclibrary.org,CI,CI2,265424,1,8,0,40.2,40.98,120.57,161.55,11784763,317210,1849,973138,13076960,845706,47109,314257,1207072,13333236,785574,8370,71220,74450,28538,2274220,257157,137990,4665858,1264185,1936,1525,57458,52406,90,365237,-89.387399,43.07402,482705,12,2
WI,WI0177,STURM MEMORIAL LIBRARY,130 N. BRIDGE ST.,MANAWA,54949,20,WAUPACA,9205962252,www.manawalibrary.org,CI,CI2,4281,1,0,0,0,1.75,0.78,2.53,139780,0,705,14974,155459,17823,0,4602,22425,152872,19079,13261,3936,2522,2194,35263,3445,2474,55371,21675,85,70,2283,2090,3,6232,-88.919935,44.46305,51858,42,8
WI,WI0179,MANITOWOC PUBLIC LIBRARY,707 QUAY ST.,MANITOWOC,54220,4539,MANITOWOC,9206834863,www.manitowoc.lib.wi.us,CI,CI2,58602,1,0,0,2,2,33.83,35.83,2204534,45169,370,73304,2323377,203000,16618,62074,281692,2317439,210476,13064,20704,17383,3119,321652,52593,42026,630261,155855,457,353,14325,10824,27,92131,-87.656438,44.09123,80641,32,6
WI,WI0181,MARION PUBLIC LIBRARY,120 N. MAIN ST.,MARION,54950,267,WAUPACA,7157545368,www.marionpubliclibrary.info,CI,CI2,1880,1,0,0,0,2.33,0.2,2.53,131320,7588,0,1897,140805,13280,0,3066,16346,136393,22691,13261,4710,3609,2184,24100,2050,1800,38411,11096,104,88,1151,851,4,2944,-88.889302,44.6711,51858,42,8
WI,WI0182,MARKESAN PUBLIC LIBRARY,75 N. BRIDGE ST.,MARKESAN,53946,160,GREEN LAKE,9203983434,www.markesanlibrary.org,CI,CI2,2991,1,0,0,0,2.63,0.05,2.68,118162,0,0,11827,129989,14541,40,2923,17504,130526,13306,11266,4211,2704,2340,29792,520,1723,44123,13277,36,23,533,432,6,6612,-88.987452,43.70785,18566,42,6
WI,WI0183,MARSHALL COMMUNITY LIBRARY,605 WATERLOO RD.,MARSHALL,53559,8716,DANE,6086553123,www.marlib.org,CI,CI2,4887,1,0,0,0,1,2.33,3.33,181529,918,1200,21763,205410,24290,754,14940,39984,209782,26875,8370,5560,2583,2444,72760,10000,2560,59159,21777,108,50,1098,466,4,7300,-89.052169,43.16804,482705,31,2
WI,WI0184,MARSHFIELD PUBLIC LIBRARY,211 E. SECOND ST.,MARSHFIELD,54449,3702,WOOD,7153878494,www.marshfieldlibrary.org,MJ,CI2,30717,1,0,0,4,4,17.35,21.35,1332938,1548,1200,39198,1374884,130900,4272,34005,169177,1393023,115732,0,7992,13217,3618,228109,29006,26793,441154,67201,282,249,7989,7244,23,50635,-90.172584,44.66536,73756,32,7
WI,WI0185,HATCH PUBLIC LIBRARY,111 W. STATE ST.,MAUSTON,53948,1355,JUNEAU,6088474454,www.hatchpubliclibrary.org,CI,CI2,15694,1,0,0,0,3.38,3.3,6.68,485102,6100,0,31512,522714,34412,2600,15111,52123,460905,35448,8396,6227,5669,3015,50458,13721,10820,122814,45112,163,121,3694,3239,23,34046,-90.089356,43.80331,26633,41,3
WI,WI0186,MAYVILLE PUBLIC LIBRARY,111 N. MAIN ST.,MAYVILLE,53050,1639,DODGE,9203877910,www.mayville.lib.wi.us,CI,CI2,7242,1,0,0,1,1,2.78,3.78,194360,0,500,23543,218403,13129,0,1867,14996,188506,48542,8825,6038,2924,2600,55232,7255,5680,73036,26686,83,83,1585,1585,9,7930,-88.545056,43.49793,87912,32,6
WI,WI0187,MAZOMANIE FREE LIBRARY,102 BRODHEAD ST.,MAZOMANIE,53560,458,DANE,6087952104,www.scls.lib.wi.us/maz,CI,CI2,2440,1,0,0,0,1.75,0,1.75,103651,472,0,4251,108374,11200,270,4766,16236,107860,17964,8370,4671,2031,1976,14820,1963,1269,37674,12753,130,51,1435,772,3,4001,-89.794184,43.17554,482705,42,2
WI,WI0188,FRANCES L. SIMEK MEMORIAL LIBRARY MEDFORD,400 N. MAIN ST.,MEDFORD,54451,1455,TAYLOR,7157482505,www.sws-wis.com/medfordpubliclibrary/,CI,CI2,13547,1,0,0,0,4.33,0.6,4.93,288815,0,0,25792,314607,33594,0,7825,41419,303557,40001,8805,5613,2672,2946,94489,12429,6600,125649,48730,122,75,5772,4855,19,18370,-90.347454,45.14152,19308,32,7
WI,WI0189,LEGION MEMORIAL LIBRARY,102 E. BENNETT AVE.,MELLEN,54546,47,ASHLAND,7152748331,-3,CI,CI2,2523,1,0,0,0,1,0.68,1.68,61912,2500,428,73,64913,8902,225,2089,11216,64915,11977,11545,2663,980,1976,8112,200,889,16136,6930,109,80,1758,1390,4,1424,-90.661781,46.31908,16295,43,7
WI,WI0190,ELISHA D. SMITH PUBLIC LIBRARY,440 FIRST ST.,MENASHA,54952,3191,WINNEBAGO,9209673660,www.menashalibrary.org,CI,CI2,25367,1,0,0,6,8.4,11,19.4,1379835,0,0,14770,1394605,121606,3240,61073,185919,1383397,125147,11266,12734,12473,3510,201294,68196,22226,527145,254184,472,312,24209,19001,17,36535,-88.447877,44.20296,162111,22,6
WI,WI0191,MENOMONEE FALLS PUBLIC LIBRARY,W156N8436 PILGRIM RD.,MENOMONEE FALLS,53051,3140,WAUKESHA,2625328930,www.mf.lib.wi.us,CI,CI2,34739,1,0,0,5,5,17.5,22.5,1741223,3686,600,91230,1836739,170557,1186,34276,206019,1689209,124314,0,5414,7043,3328,181325,27000,25721,364541,165897,303,150,8779,6721,51,82095,-88.103687,43.1708,380629,21,5
WI,WI0192,MENOMONIE PUBLIC LIBRARY,600 WOLSKE BAY RD.,MENOMONIE,54751,1645,DUNN,7152322164,www.menomonielibrary.org,CI,CI2,36406,1,0,0,1,4,10,14,744421,0,0,43881,788302,90109,0,13882,103991,846414,46124,4723,8446,4635,3068,159911,12896,16160,346427,116526,326,310,10258,9968,14,21447,-91.925592,44.89489,42688,32,3
WI,WI0193,FRANK L. WEYENBERG LIBRARY,11345 N. CEDARBURG RD.,MEQUON,53092,1998,OZAUKEE,2622422593,www.flwlib.org,MJ,CI2,27147,1,0,0,3.15,3.15,12.35,15.5,993007,0,1169,64461,1058637,69673,6811,12987,89471,1043981,101200,10382,7346,6533,3224,155418,26191,23253,326586,107773,238,199,5712,4285,14,21483,-87.984212,43.22434,85874,21,5
WI,WI0194,MERCER PUBLIC LIBRARY,2648 W. MARGARET ST.,MERCER,54547,9186,IRON,7154762366,mercer.wislib.org,CI,CI2,2263,1,0,0,0,0.8,1,1.8,98339,2500,446,3818,105103,14846,0,5336,20182,104653,15783,11545,3282,1326,2424,15781,700,3163,24030,4390,61,27,800,521,8,5034,-90.063803,46.16885,6197,43,7
WI,WI0196,MIDDLETON PUBLIC LIBRARY,7425 HUBBARD AVE.,MIDDLETON,53562,3196,DANE,6088315564,www.midlibrary.org,CI,CI2,27208,1,0,0,7,10,10.75,20.75,1569593,627,0,74447,1644667,169875,3794,78582,252251,1587618,95746,8370,10678,9892,3520,507136,55545,16604,755727,316462,527,474,15632,14793,39,195482,-89.509378,43.09519,482705,21,2
WI,WI0197,MILLTOWN PUBLIC LIBRARY,61 W. MAIN ST.,MILLTOWN,54858,69,POLK,7158252313,-3,CI,CI2,3750,1,0,0,1,2,0.58,2.58,118411,150,561,17849,136971,12186,0,14164,26350,121141,13264,4723,5265,1897,2444,20462,182,1827,45379,12226,77,63,1696,1587,6,9382,-92.506206,45.52667,44270,43,7
WI,WI0198,MILTON PUBLIC LIBRARY,"430 E. HIGH ST., #100",MILTON,53563,1502,ROCK,6088687462,www.als.lib.wi.us/MPL,CI,CI2,8890,1,0,0,1,3.68,0,3.68,219958,2996,0,2304,225258,20000,0,9150,29150,225258,26718,0,6548,2338,3224,75330,1250,5590,112637,36424,139,110,3309,2709,13,11750,-88.944389,42.7729,160213,23,1
WI,WI0199,MILWAUKEE PUBLIC LIBRARY,814 W. WISCONSIN AVE.,MILWAUKEE,53233,2385,MILWAUKEE,4142863000,www.mpl.org,CI,CI2,591557,1,12,1,94.5,94.5,261,355.5,21995112,1682933,563460,645549,24887054,1458969,406021,412366,2277356,25057272,2318464,11942,114858,116304,34372,2466608,535982,369240,2880443,863412,3489,2515,99855,86980,388,776445,-87.921983,43.03887,953328,11,4
WI,WI0200,MINERAL POINT PUBLIC LIBRARY,137 HIGH ST.,MINERAL POINT,53565,1207,IOWA,6089872447,www.swls.org/member.mi.html,CI,CI2,4909,1,0,0,0,1.85,0,1.85,157543,0,386,4132,162061,19158,358,7107,26623,128089,16939,0,4757,3591,2236,30156,7600,3064,45652,14995,71,65,1996,1876,8,5760,-90.178954,42.85972,23604,42,3
WI,WI0201,MINOCQUA PUBLIC LIBRARY,415 MENOMINEE ST.,MINOCQUA,54548,1087,ONEIDA,7153564437,www.minocqualibrary.org,CI,CI2,12265,1,0,0,1.9,2.9,2.68,5.58,433805,0,755,38375,472935,47397,0,22034,69431,390714,29421,8805,5766,2195,2912,145000,8000,9209,148673,39814,110,69,2529,1959,12,14562,-89.707305,45.87169,36031,43,8
WI,WI0202,MONDOVI PUBLIC LIBRARY,146 W. HUDSON ST.,MONDOVI,54755,1518,BUFFALO,7159264403,www.wrlsweb.org/mondovi,CI,CI2,7103,1,0,0,0,1.53,0.18,1.71,81537,3500,0,2838,87875,15061,0,5421,20482,87131,21306,8396,4219,1096,1976,11358,3595,1922,30636,9838,74,60,705,415,2,3647,-91.671238,44.5667,13741,42,3
WI,WI0203,MONONA PUBLIC LIBRARY,1000 NICHOLS RD.,MONONA,53716,2531,DANE,6082226127,www.mononalibrary.org,CI,CI2,10163,1,0,0,3,3,7.75,10.75,612821,1366,0,63539,677726,44399,2007,29612,76018,651364,59420,8370,7292,7349,3029,135707,4928,6837,265114,101984,432,398,8738,8307,15,24708,-89.341326,43.0634,482705,21,2
WI,WI0204,MONROE PUBLIC LIBRARY,925 16TH AVE.,MONROE,53566,1763,GREEN,6083287010,www.monroepubliclibrary.org,SD,SD2,17404,1,0,0,1,6,7.38,13.38,806732,876,1200,81660,890468,67801,5181,27853,100835,880599,82385,8370,9311,6587,3264,131885,18980,13969,224622,67494,392,311,9787,8739,21,35579,-89.63985,42.60264,36090,32,2
WI,WI0205,MONTELLO PUBLIC LIBRARY,128 LAKE CT.,MONTELLO,53949,457,MARQUETTE,6082977544,www.montellolibrary.org,CI,CI2,5352,1,0,0,0,1.73,0.1,1.83,87603,0,0,5975,93578,7969,0,3661,11630,94729,9988,11266,4045,2178,2288,25120,3632,2470,53267,12438,43,32,733,592,5,5281,-89.296299,43.80959,15060,43,6
WI,WI0206,MONTFORT PUBLIC LIBRARY,102 E. PARK ST.,MONTFORT,53569,8,GRANT,6089436265,www.swls.org/member.mo.html,CI,CI2,736,1,0,0,0,0.78,0,0.78,21940,0,0,117,22057,3242,0,350,3592,22260,4806,0,3847,1171,1508,1500,540,410,6907,3619,61,58,803,630,7,1300,-90.433387,42.97174,49238,43,3
WI,WI0207,MONTICELLO PUBLIC LIBRARY,512 E. LAKE AVE.,MONTICELLO,53570,149,GREEN,6089384011,-3,CI,CI2,4394,1,0,0,0,1,0.9,1.9,88510,450,1200,37204,127364,17919,270,13651,31840,127364,29714,0,2446,6065,2080,18113,6015,2205,70030,28491,96,77,1189,980,3,8896,-89.589498,42.74555,36090,42,2
WI,WI0209,MOUNT HOREB PUBLIC LIBRARY,105 PERIMETER ST.,MOUNT HOREB,53572,2013,DANE,6084375021,www.mhpl.org,CI,CI2,11455,1,0,0,3,5.5,2.9,8.4,572863,475,0,43710,617048,66665,4608,32559,103832,659591,43401,8370,8417,4412,2990,84359,10510,6612,217183,81746,239,201,10902,10427,15,31900,-89.721604,43.00804,482705,41,2
WI,WI0211,MUSCODA PUBLIC LIBRARY,206 N. WISCONSIN AVE.,MUSCODA,53573,138,GRANT,6087393182,www.swls.org/member.mu.html,CI,CI2,2432,1,0,0,0,0.75,0,0.75,61773,0,386,0,62159,4527,0,3032,7559,50835,10679,0,4476,1975,1664,13050,950,1570,19515,3643,0,0,0,0,3,1800,-90.443043,43.18548,49238,42,3
WI,WI0212,MUSKEGO PUBLIC LIBRARY,S73 W16663 JANESVILLE RD.,MUSKEGO,53150,810,WAUKESHA,2629712100,M,CI,CI2,23921,1,0,0,2,5,10,15,1176333,2314,350,17406,1196403,80162,51544,1519,133225,1046782,115203,7012,7140,3705,3328,134738,20603,23993,228559,102964,215,145,9982,8257,30,27486,-88.117191,42.90314,380629,21,1
WI,WI0213,NECEDAH MEMORIAL LIBRARY,216 S. MAIN ST.,NECEDAH,54646,279,JUNEAU,6085657979,-3,CI,CI2,2871,1,0,0,0,1.15,0.6,1.75,35546,2300,0,4985,42831,4258,0,391,4649,40613,10150,8396,3629,1279,1456,8545,274,1660,15680,3256,50,15,456,323,4,1935,-90.07319,44.02568,26633,43,3
WI,WI0214,NEENAH PUBLIC LIBRARY,240 E. WISCONSIN AVE.,NEENAH,54957,569,WINNEBAGO,9208866300,www.neenahlibrary.org,CI,CI2,46187,1,0,0,7.5,7.5,14.56,22.06,1834428,0,0,102875,1937303,157411,18225,94501,270137,1937303,167418,11266,22027,22804,3476,287248,49321,24727,835775,287207,598,522,18574,15167,32,79465,-88.458877,44.18518,162111,13,6
WI,WI0215,NEILLSVILLE PUBLIC LIBRARY,409 HEWETT ST.,NEILLSVILLE,54456,1923,CLARK,7157432558,M,CI,CI2,9665,1,0,0,1,1.8,1.2,3,128587,0,346,1020,129953,17630,0,3205,20835,131202,30452,8805,4796,1702,2288,51500,3700,5506,87706,48107,44,30,1086,972,4,8863,-90.596264,44.55905,33553,43,3
WI,WI0216,CHARLES & JOANN LESTER LIBRARY,100 PARK ST.,NEKOOSA,54457,1424,WOOD,7158867879,www.scls.lib.wi.us/nek/index.html,CI,CI2,4525,1,0,0,1,1,2.43,3.43,149910,475,1200,10200,161785,14991,177,5108,20276,161060,27555,1,436,2000,2704,40074,3641,3502,43228,20065,243,239,4505,4361,8,5541,-89.902068,44.3138,73756,32,7
WI,WI0217,NESHKORO PUBLIC LIBRARY,132 S. MAIN ST.,NESHKORO,54960,196,MARQUETTE,9202934026,www.neshkorolibrary.org,CI,CI2,892,1,0,0,0,0.53,0,0.53,27083,0,0,0,27083,2000,0,550,2550,27679,24062,11266,6356,1468,1092,5742,654,202,5789,1358,6,3,103,62,3,3,-89.21862,43.96289,15060,43,6
WI,WI0218,NEW BERLIN PUBLIC LIBRARY,15105 LIBRARY LANE,NEW BERLIN,53151,5280,WAUKESHA,2627854980,M,CI,CI2,39712,1,0,0,7.45,7.45,11.8,19.25,1175850,3342,600,81343,1261135,169470,18498,27112,215080,1175829,136494,0,10778,10956,3442,265564,69224,28913,364882,113120,669,555,15007,12920,21,4223,-88.10272,42.9789,380629,21,5
WI,WI0219,NEW GLARUS PUBLIC LIBRARY,319 2ND ST.,NEW GLARUS,53574,35,GREEN,6085272003,www.newglaruspubliclibrary.org,CI,CI2,5543,1,0,0,2,3.13,0.68,3.81,240394,1120,1200,3493,246207,29313,540,27465,57318,246207,23822,8370,6594,4433,2496,46080,9314,2276,80342,19619,80,66,1799,1655,4,12204,-89.635349,42.81702,36090,42,2
WI,WI0220,NEW HOLSTEIN PUBLIC LIBRARY,2115 WASHINGTON ST.,NEW HOLSTEIN,53061,1098,CALUMET,9208985165,www.newholstein.lib.wi.us,CI,CI2,7686,1,0,0,1,1,3.08,4.08,213615,0,795,12131,226541,29541,875,11869,42285,214455,39229,13064,6552,4545,2592,74498,10920,3601,72139,23312,205,146,3407,3100,12,6454,-88.095809,43.95121,44727,32,6
WI,WI0221,NEW LISBON MEMORIAL LIBRARY,115 W. PARK ST.,NEW LISBON,53950,1250,JUNEAU,6085623213,www.wrlsweb.org/newlisbon,CI,CI2,4711,1,0,0,0,1.93,0.3,2.23,129591,2500,0,10825,142916,18635,0,1691,20326,125954,19886,8396,4878,1898,2080,21528,1040,1665,29126,13482,29,18,549,488,3,2934,-90.166619,43.8772,26633,42,3
WI,WI0222,NEW LONDON PUBLIC LIBRARY,406 S. PEARL ST.,NEW LONDON,54961,1441,WAUPACA,9209828519,www.owls.lib.wi.us/nlp,CI,CI2,11682,1,0,0,2,3,4.75,7.75,406958,0,0,0,406958,36252,577,7141,43970,406958,44862,13261,6236,3506,3107,91383,7805,8680,143935,54041,255,212,6009,5626,13,18936,-88.739586,44.38987,51858,32,8
WI,WI0223,CARLETON A. FRIDAY MEMORIAL LIBRARY,155 E. FIRST ST.,NEW RICHMOND,54017,1801,ST. CROIX,7152430431,www.fridaylibrary.org,CI,CI2,18249,1,0,0,2,6,3.7,9.7,636297,0,647,12595,649539,45814,749,14450,61013,649539,42433,4723,8108,5289,3068,159304,5613,11461,234512,96060,188,161,4360,4120,8,17875,-92.536711,45.12268,82487,32,3
WI,WI0224,SPILLMAN PUBLIC LIBRARY,719 WISCONSIN AVE.,NORTH FOND DU LAC,54937,1335,FOND DU LAC,9209293771,www.northfonddulaclibrary.org,CI,CI2,6372,1,0,0,0,1.48,0.75,2.23,196877,0,0,300,197177,15582,0,2325,17907,177637,22964,11266,4603,1799,2035,14491,1000,2883,46594,18857,129,115,1980,1844,3,2601,-88.48098,43.8084,99453,23,6
WI,WI0225,NORTH FREEDOM PUBLIC LIBRARY,105 N. MAPLE ST.,NORTH FREEDOM,53951,60,SAUK,6085224571,www.scls.lib.wi.us/nof/index.html,CI,CI2,1362,1,0,0,0,0.7,0.1,0.8,25898,263,0,4551,30712,1150,68,2000,3218,30828,5305,8370,4511,1489,1326,9165,1000,410,17810,5634,56,31,600,350,9,7000,-89.866809,43.46035,59013,42,3
WI,WI0226,TOWN HALL LIBRARY,N76 W31429 HWY. V V,NORTH LAKE,53064,158,WAUKESHA,2629662933,M,CI,CI2,9279,1,0,0,1,3.15,4,7.15,435766,1434,250,1528,438978,61804,0,33515,95319,438210,52296,7007,7679,6953,3120,33015,6053,4566,67682,25078,96,91,1325,1077,4,4292,-88.370467,43.15797,380629,41,5
WI,WI0227,OAK CREEK PUBLIC LIBRARY,8620 S. HOWELL AVE.,OAK CREEK,53154,2996,MILWAUKEE,4147644400,www.mcfls.org/ocpl,CI,CI2,32475,1,0,0,4.5,4.5,9.58,14.08,795240,0,0,296,795536,75800,0,21000,96800,795240,76055,11942,7987,7008,1753,303035,37765,15269,337220,42709,120,90,2704,2424,9,21189,-87.911972,42.88857,953328,21,1
